T
0.00,0
0.00,46
0.00,93
0.00,140
0.00,187
0.00,249
0.00,296
0.00,343
0.00,390
0.00,452
0.00,483
0.00,530
0.00,608
0.00,639
0.00,702
0.00,748
0.00,795
0.00,842
0.00,889
0.00,936
0.00,998
0.00,1045
0.00,1092
0.00,1138
0.00,1201
0.00,1232
0.00,1279
0.00,1341
0.00,1388
0.00,1450
0.00,1497
0.00,1544
0.00,1591
0.00,1638
0.00,1684
0.00,1731
0.00,1794
0.00,1840
0.00,1887
0.00,1950
0.00,1981
0.00,2028
0.00,2090
0.00,2152
0.00,2199
0.00,2246
0.00,2293
0.00,2340
0.00,2386
0.00,2433
0.00,2480
0.00,2542
0.00,2589
0.00,2652
0.00,2683
0.00,2730
0.00,2792
0.00,2839
0.00,2886
0.00,2948
0.00,2995
0.00,3042
0.00,3088
0.01,3135
0.01,3182
0.01,3229
0.01,3276
0.01,3338
0.01,3400
0.02,3432
0.00,3478
0.00,3541
0.00,3588
0.00,3634
0.00,3697
0.01,3744
0.01,3790
0.01,3837
0.02,3884
0.02,3931
0.02,3978
0.03,4024
0.03,4102
0.03,4149
0.04,4180
0.04,4227
0.05,4290
0.06,4336
0.06,4368
0.07,4430
0.08,4492
0.08,4539
0.10,4586
0.11,4633
0.12,4680
0.14,4742
0.16,4773
0.18,4820
0.20,4898
0.24,4929
0.27,4992
0.32,5038
0.38,5085
0.44,5132
0.51,5179
0.57,5241
0.65,5288
0.74,5335
0.82,5382
0.94,5428
1.06,5475
1.20,5522
1.35,5569
1.52,5631
1.70,5678
1.89,5740
2.11,5787
2.31,5834
2.57,5881
2.82,5928
3.11,5974
3.40,6037
3.70,6084
4.03,6130
4.36,6177
4.73,6224
5.13,6271
5.51,6318
5.90,6380
6.31,6442
6.70,6489
7.12,6536
7.55,6583
7.97,6630
8.44,6676
8.91,6723
9.38,6786
9.89,6832
10.38,6879
10.89,6942
11.41,6973
11.90,7020
12.43,7082
12.94,7129
13.46,7191
14.00,7238
14.51,7285
15.01,7332
15.34,7378
15.18,7425
15.01,7472
14.90,7519
14.80,7581
14.69,7628
14.51,7690
13.92,7722
13.01,7768
12.10,7831
11.18,7878
10.37,7909
9.54,7987
8.76,8034
8.02,8080
7.32,8127
6.66,8174
6.03,8221
5.44,8268
4.90,8330
4.41,8392
3.92,8424
3.47,8470
3.09,8517
2.74,8580
2.41,8626
2.12,8658
1.85,8736
1.63,8782
1.42,8829
1.24,8876
1.06,8923
0.91,8970
0.77,9016
0.67,9063
0.57,9141
0.47,9172
0.40,9219
0.33,9282
0.27,9328
0.23,9375
0.18,9422
0.15,9469
0.12,9531
0.10,9578
0.07,9625
0.06,9672
0.04,9718
0.03,9765
0.02,9812
0.02,9890
0.01,9921
0.01,9968
0.01,10030
0.01,10077
0.02,10108
0.02,10171
0.02,10218
0.03,10280
0.04,10327
0.06,10374
0.08,10420
0.11,10467
0.15,10514
0.19,10561
0.25,10608
0.31,10670
0.38,10732
0.47,10779
0.57,10826
0.67,10857
0.79,10920
0.93,10966
1.08,11013
1.26,11076
1.46,11122
1.67,11169
1.92,11216
2.17,11263
2.45,11310
2.76,11372
3.07,11419
3.38,11481
3.75,11528
4.12,11575
4.51,11622
4.90,11668
5.32,11715
5.72,11762
6.15,11824
6.60,11871
7.01,11918
7.50,11965
7.99,12012
8.49,12058
9.01,12121
9.53,12168
10.04,12230
10.59,12277
11.13,12308
11.69,12370
12.26,12417
12.83,12464
13.43,12511
14.00,12558
14.58,12620
15.14,12682
15.18,12714
15.01,12760
14.89,12807
14.77,12870
14.62,12901
14.09,12979
13.18,13026
12.18,13072
11.26,13119
10.40,13166
9.54,13213
8.76,13260
8.01,13306
7.27,13369
6.59,13416
5.96,13462
5.34,13509
4.83,13572
4.33,13618
3.85,13650
3.41,13712
3.02,13774
2.66,13821
2.33,13868
2.07,13915
