T
0.00,0
0.00,47
0.00,94
0.00,141
0.00,187
0.00,250
0.00,297
0.00,343
0.00,390
0.00,437
0.00,484
0.00,531
0.00,593
0.00,655
0.00,687
0.00,733
0.00,796
0.00,843
0.00,889
0.00,936
0.00,999
0.00,1045
0.00,1092
0.00,1139
0.00,1186
0.00,1233
0.00,1279
0.00,1326
0.00,1404
0.00,1435
0.00,1482
0.00,1545
0.00,1591
0.00,1623
0.00,1685
0.00,1732
0.00,1794
0.00,1841
0.00,1888
0.00,1935
0.00,1997
0.00,2028
0.00,2075
0.00,2137
0.00,2184
0.00,2247
0.00,2293
0.00,2340
0.00,2387
0.00,2434
0.00,2481
0.00,2543
0.00,2590
0.00,2637
0.00,2683
0.00,2730
0.00,2777
0.00,2824
0.00,2886
0.00,2933
0.00,2995
0.00,3042
0.00,3089
0.00,3136
0.00,3183
0.00,3229
0.00,3276
0.00,3339
0.00,3385
0.00,3432
0.00,3479
0.00,3526
0.00,3573
0.00,3635
0.00,3697
0.00,3744
0.01,3791
0.00,3822
0.00,3885
0.00,3931
0.00,3978
0.00,4025
0.00,4087
0.00,4134
0.00,4197
0.00,4228
0.00,4275
0.00,4337
0.00,4384
0.01,4415
0.01,4493
0.01,4540
0.01,4587
0.01,4633
0.01,4680
0.01,4727
0.01,4774
0.01,4821
0.02,4883
0.00,4930
0.00,4977
0.00,5023
0.00,5086
0.00,5133
0.00,5164
0.01,5242
0.01,5289
0.01,5335
0.02,5382
0.02,5429
0.02,5476
0.03,5523
0.03,5569
0.04,5647
0.04,5679
0.05,5725
0.06,5772
0.07,5835
0.08,5881
0.10,5913
0.12,5975
0.15,6037
0.18,6084
0.22,6131
0.26,6178
0.34,6225
0.42,6271
0.52,6318
0.64,6365
0.78,6427
0.96,6474
1.16,6537
1.37,6583
1.63,6615
1.89,6677
2.18,6724
2.50,6786
2.81,6833
3.16,6880
3.52,6927
3.87,6973
4.26,7020
4.67,7067
5.10,7114
5.52,7176
5.94,7223
6.37,7285
6.83,7332
7.27,7363
7.75,7426
8.29,7473
8.79,7519
9.30,7582
9.84,7629
10.36,7675
10.91,7722
11.48,7769
12.05,7816
12.63,7863
13.22,7925
13.80,7987
14.39,8034
14.94,8081
15.23,8112
15.06,8175
14.93,8221
14.83,8268
14.74,8331
14.67,8377
14.58,8424
14.15,8471
13.29,8518
12.39,8565
11.55,8627
10.72,8674
9.92,8736
9.16,8783
8.41,8830
7.74,8877
7.11,8923
6.47,8970
5.88,9017
5.33,9064
4.78,9126
4.27,9173
3.79,9220
3.34,9267
2.93,9313
2.56,9376
2.21,9407
1.90,9454
1.62,9532
1.36,9563
1.15,9625
0.95,9672
0.76,9719
0.62,9766
0.48,9813
0.36,9875
0.27,9937
0.21,9969
0.15,10015
0.11,10062
0.08,10125
0.06,10156
0.04,10203
0.02,10281
0.01,10327
0.00,10374
0.01,10421
0.01,10468
0.02,10515
0.02,10561
0.02,10608
0.04,10671
0.07,10717
0.11,10764
0.16,10827
0.23,10873
0.30,10905
0.42,10967
0.56,11014
0.73,11076
0.93,11123
1.15,11170
1.41,11217
1.70,11263
1.99,11310
2.32,11357
2.67,11419
3.01,11466
3.40,11513
3.81,11575
4.24,11622
4.67,11653
5.14,11716
5.60,11763
6.09,11825
6.60,11872
7.10,11919
7.65,11965
8.20,12012
8.75,12059
9.31,12106
9.84,12153
10.41,12215
11.01,12277
11.61,12324
12.25,12355
12.89,12402
13.52,12465
14.15,12511
14.77,12558
15.21,12621
15.18,12667
15.03,12714
14.93,12761
14.72,12808
14.02,12855
13.10,12917
12.20,12964
11.36,13026
10.54,13073
9.76,13104
9.00,13167
8.25,13213
7.56,13260
6.91,13307
6.28,13369
5.68,13416
5.12,13463
4.59,13510
4.09,13557
3.64,13603
3.21,13666
2.80,13697
2.43,13775
2.10,13822
1.79,13853
1.52,13915
1.27,13962
1.05,14009
0.85,14056
0.69,14103
0.54,14165
0.41,14212
0.30,14259
0.23,14305
0.16,14352
0.12,14415
0.08,14446
0.06,14493
0.04,14555
0.02,14617
0.01,14664
0.00,14711
0.01,14758
0.01,14805
0.01,14851
0.02,14914
0.02,14961
0.05,15007
0.08,15054
0.12,15117
0.18,15148
0.26,15195
0.36,15257
0.50,15304
0.68,15366
0.87,15413
1.11,15460
1.37,15507
1.66,15553
1.97,15600
2.31,15647
2.67,15709
3.05,15756
3.46,15803
3.88,15865
4.32,15897
4.77,15943
5.22,16006
5.68,16053
6.16,16115
6.64,16162
7.15,16209
7.68,16255
8.23,16302
8.80,16349
9.38,16396
9.98,16458
10.59,16505
11.20,16567
11.84,16614
12.45,16645
13.05,16692
13.72,16755
14.34,16801
14.94,16864
15.32,16911
15.22,16957
15.10,17004
15.01,17051
14.94,17098
14.86,17145
14.66,17207
13.94,17254
13.01,17316
12.11,17347
11.24,17394
10.42,17457
9.65,17503
8.88,17550
8.12,17597
7.42,17659
6.75,17706
6.12,17753
5.55,17800
4.96,17847
4.44,17893
3.93,17940
3.46,18003
3.01,18065
2.62,18096
2.26,18143
1.93,18205
1.64,18252
1.39,18299
1.16,18346
0.94,18408
0.76,18455
0.60,18502
0.46,18549
0.34,18595
0.25,18642
0.18,18689
0.13,18736
0.09,18814
0.06,18845
0.04,18907
0.02,18954
0.01,19001
0.00,19032
0.01,19095
0.01,19141
0.02,19204
0.00,19251
0.01,19297
0.04,19344
0.08,19407
0.13,19438
0.21,19485
0.30,19547
0.43,19594
0.60,19656
0.79,19703
1.03,19750
1.28,19797
1.58,19843
1.88,19890
2.21,19953
2.56,19999
2.95,20046
3.37,20093
3.81,20140
4.26,20187
4.74,20233
5.19,20296
5.66,20343
6.18,20405
6.68,20452
7.22,20499
7.77,20545
8.32,20592
8.89,20639
9.49,20686
10.08,20748
10.72,20795
11.36,20857
11.99,20889
12.63,20935
13.27,20982
13.89,21045
14.52,21107
15.13,21154
15.30,21201
15.15,21247
15.04,21294
14.96,21341
14.89,21388
14.68,21435
13.91,21497
12.99,21544
12.05,21606
11.17,21638
10.36,21684
9.57,21747
8.82,21794
8.08,21825
7.37,21903
6.70,21950
6.05,21996
5.46,22043
4.88,22090
4.36,22137
3.86,22184
3.40,22230
2.98,22293
2.60,22340
2.24,22386
1.91,22433
1.61,22496
1.35,22542
1.12,22574
0.91,22652
0.73,22698
0.57,22745
0.43,22792
0.31,22839
0.23,22886
0.15,22932
0.10,22979
0.06,23057
0.03,23088
0.01,23135
0.00,23198
0.01,23244
0.02,23291
0.00,23322
0.01,23385
0.04,23447
0.10,23494
0.18,23541
0.28,23588
0.43,23634
0.61,23681
0.83,23728
1.08,23775
1.36,23837
1.67,23884
1.99,23946
2.34,23993
2.71,24024
3.13,24087
3.55,24134
4.00,24196
4.46,24243
4.90,24290
5.39,24336
5.88,24383
6.38,24430
6.91,24477
7.45,24524
7.99,24586
8.58,24633
9.16,24695
9.73,24742
10.37,24773
11.03,24836
11.66,24882
12.31,24929
12.95,24992
