T
0.00,0
0.00,47
0.00,93
0.00,140
0.00,187
0.00,249
0.00,296
0.00,343
0.00,390
0.00,437
0.00,483
0.00,530
0.00,577
0.00,655
0.00,686
0.00,733
0.00,795
0.00,842
0.00,873
0.00,936
0.00,998
0.01,1045
0.00,1092
0.01,1139
0.01,1185
0.01,1248
0.01,1279
0.01,1326
0.01,1388
0.01,1435
0.01,1497
0.00,1544
0.00,1591
0.00,1638
0.00,1685
0.00,1731
0.00,1794
0.00,1841
0.00,1887
0.00,1934
0.00,1981
0.00,2028
0.00,2075
0.00,2137
0.00,2184
0.00,2246
0.01,2293
0.01,2340
0.01,2387
0.01,2433
0.01,2480
0.00,2543
0.00,2589
0.00,2636
0.00,2683
0.00,2730
0.00,2777
0.00,2823
0.00,2886
0.00,2948
0.00,2995
0.00,3042
0.00,3073
0.01,3135
0.01,3182
0.01,3229
0.01,3276
0.01,3338
0.02,3385
0.02,3447
0.02,3479
0.02,3525
0.00,3588
0.00,3635
0.01,3666
0.02,3744
0.03,3791
0.05,3837
0.08,3884
0.10,3931
0.14,3978
0.18,4025
0.23,4087
0.26,4134
0.32,4181
0.39,4227
0.45,4274
0.54,4337
0.63,4383
0.73,4415
0.85,4493
1.00,4539
1.17,4586
1.35,4633
1.56,4680
1.79,4727
2.05,4774
2.32,4820
2.63,4898
2.95,4930
3.28,4976
3.63,5023
4.00,5086
4.37,5132
4.76,5164
5.16,5226
5.54,5288
5.96,5335
6.40,5382
6.81,5429
7.28,5476
7.75,5522
8.22,5569
8.73,5647
9.22,5678
9.72,5725
10.24,5788
10.76,5834
11.29,5866
11.80,5928
12.34,5975
12.85,6037
13.39,6084
13.95,6131
14.49,6178
15.09,6224
15.16,6271
14.99,6318
14.85,6365
14.72,6427
14.45,6474
13.69,6536
12.80,6583
11.93,6614
11.12,6677
10.36,6724
9.59,6770
8.87,6833
8.16,6880
7.47,6926
6.83,6973
6.22,7020
5.63,7067
5.07,7114
4.56,7176
4.08,7238
3.65,7285
3.24,7332
2.84,7363
2.51,7426
2.18,7472
1.87,7519
1.60,7582
1.35,7628
1.14,7675
0.94,7722
0.77,7769
0.62,7816
0.50,7878
0.40,7925
0.31,7987
0.25,8034
0.19,8065
0.14,8128
0.11,8174
0.08,8221
0.05,8268
0.03,8315
0.01,8377
0.00,8424
-0.01,8471
-0.02,8518
-0.01,8564
0.00,8627
0.00,8658
0.00,8736
0.00,8783
0.01,8814
0.04,8876
0.08,8923
0.14,8970
0.19,9017
0.26,9064
0.34,9126
0.43,9173
0.55,9220
0.69,9266
0.85,9313
1.05,9376
1.27,9407
1.50,9454
1.78,9532
2.08,9578
2.39,9625
2.74,9672
3.08,9719
3.47,9766
3.87,9812
4.25,9859
4.65,9922
5.07,9968
5.50,10015
5.94,10078
6.41,10124
6.88,10156
7.36,10218
7.86,10265
8.36,10327
8.85,10374
9.37,10421
9.87,10468
10.41,10514
10.93,10561
11.46,10608
12.03,10670
12.56,10717
13.11,10764
13.69,10826
14.27,10858
14.91,10904
15.30,10967
15.17,11014
15.04,11076
14.93,11123
14.77,11170
14.22,11216
13.31,11263
12.38,11310
11.51,11357
10.71,11404
9.92,11466
9.18,11528
8.46,11575
7.77,11606
7.10,11653
6.46,11716
5.86,11762
5.30,11825
4.76,11872
4.27,11918
3.79,11965
3.36,12012
2.96,12059
2.58,12106
2.25,12168
1.94,12215
1.65,12277
1.39,12324
1.17,12355
0.96,12418
0.77,12464
0.62,12511
0.49,12558
0.38,12620
0.30,12667
0.23,12714
0.18,12761
0.13,12808
0.09,12854
0.06,12917
0.04,12948
0.02,13026
0.00,13057
0.02,13104
0.02,13166
0.03,13213
0.04,13260
0.08,13307
0.14,13369
0.22,13416
0.30,13463
0.41,13510
0.54,13556
0.71,13603
0.90,13650
1.13,13697
1.37,13775
1.64,13806
1.92,13868
2.25,13915
2.58,13962
2.96,14009
3.33,14056
3.73,14102
4.14,14165
4.56,14212
4.98,14258
5.44,14305
5.88,14368
6.35,14399
6.85,14446
7.34,14508
7.85,14555
8.37,14617
8.89,14664
9.40,14711
9.98,14758
10.54,14804
11.10,14851
11.69,14914
12.25,14960
12.83,15007
13.45,15054
14.04,15116
14.67,15148
15.17,15194
15.19,15257
15.05,15304
14.95,15366
14.85,15413
14.72,15460
14.27,15506
13.42,15553
12.45,15600
11.57,15647
10.75,15709
9.96,15756
9.25,15818
8.53,15865
7.81,15896
7.15,15943
6.54,16006
5.91,16052
5.34,16115
4.80,16162
4.28,16208
3.80,16255
3.36,16302
2.94,16349
2.56,16396
2.24,16458
1.92,16505
1.64,16567
1.39,16598
1.15,16645
0.94,16708
0.76,16754
0.61,16801
0.49,16864
0.38,16910
0.28,16957
0.23,17004
0.17,17051
0.13,17098
0.09,17144
0.06,17191
0.03,17254
0.01,17316
0.00,17347
0.01,17394
0.02,17456
0.03,17503
0.04,17534
0.07,17597
0.13,17659
0.21,17706
0.30,17753
0.42,17800
0.56,17846
0.73,17893
0.92,17940
1.16,18018
1.41,18065
1.70,18096
2.02,18158
2.34,18205
2.70,18252
3.05,18283
3.43,18346
3.82,18408
4.22,18455
4.62,18502
5.06,18548
5.50,18595
5.96,18658
6.45,18689
6.93,18736
7.45,18798
7.97,18845
8.45,18907
8.98,18954
9.54,19001
10.13,19048
10.72,19094
11.29,19141
11.82,19204
12.40,19250
12.96,19297
13.56,19344
14.19,19391
14.82,19438
15.24,19484
15.15,19547
15.03,19594
14.93,19656
14.81,19703
14.42,19750
13.57,19796
12.63,19843
11.73,19890
10.87,19952
10.09,19999
9.34,20046
8.60,20108
7.89,20140
7.22,20186
6.58,20233
5.96,20296
5.40,20358
4.86,20405
4.34,20452
3.86,20498
3.42,20545
3.00,20592
2.62,20639
2.26,20686
1.95,20748
1.66,20795
1.39,20857
1.17,20888
0.95,20935
0.76,20998
0.61,21044
0.48,21107
0.37,21154
0.28,21200
0.22,21247
0.16,21294
0.12,21341
0.08,21388
0.05,21434
0.02,21497
0.00,21544
0.01,21590
0.02,21637
0.03,21684
0.03,21746
0.04,21793
0.09,21824
0.16,21902
0.25,21949
0.34,21996
0.47,22043
0.63,22090
0.82,22136
1.05,22183
1.28,22230
1.57,22308
1.88,22339
2.21,22386
2.58,22448
2.94,22495
3.33,22542
3.75,22573
4.18,22651
4.61,22698
5.07,22745
5.55,22792
6.03,22838
6.52,22885
7.01,22932
7.48,22979
8.00,23057
8.53,23088
9.06,23135
9.63,23197
10.19,23244
10.75,23275
11.34,23338
11.93,23384
12.52,23447
13.14,23494
13.75,23540
14.44,23587
15.07,23634
15.23,23681
15.08,23728
14.98,23774
14.89,23837
14.76,23884
14.34,23946
13.49,23993
12.55,24024
11.65,24086
10.79,24133
9.99,24180
9.28,24242
8.54,24289
7.84,24336
7.15,24383
6.51,24430
5.89,24476
5.33,24523
4.78,24586
4.28,24648
3.80,24695
3.34,24742
2.93,24788
2.54,24835
2.19,24882
1.88,24929
1.60,24991
