T
0.00,0
0.00,46
0.00,93
0.00,140
0.00,187
0.00,249
0.00,296
0.00,343
0.00,390
0.00,452
0.00,499
0.00,530
0.00,592
0.00,639
0.00,702
0.00,748
0.00,795
0.00,842
0.00,889
0.00,936
0.00,998
0.00,1045
0.00,1092
0.00,1138
0.00,1201
0.00,1248
0.00,1279
0.00,1341
0.00,1388
0.00,1450
0.00,1497
0.00,1544
0.00,1591
0.00,1638
0.00,1684
0.00,1731
0.00,1794
0.00,1840
0.00,1887
0.00,1950
0.00,1981
0.00,2028
0.00,2090
0.00,2137
0.00,2199
0.00,2246
0.00,2293
0.00,2340
0.00,2386
0.00,2433
0.00,2480
0.00,2542
0.00,2589
0.00,2652
0.00,2698
0.00,2730
0.00,2792
0.00,2839
0.00,2886
0.00,2948
0.00,2995
0.00,3042
0.00,3088
0.00,3135
0.00,3182
0.00,3229
0.00,3291
0.00,3338
0.00,3400
0.00,3432
0.00,3478
0.00,3541
0.00,3588
0.00,3634
0.00,3681
0.00,3744
0.00,3790
0.00,3837
0.00,3884
0.00,3931
0.00,3978
0.00,4024
0.00,4102
0.00,4149
0.00,4180
0.00,4227
0.00,4290
0.00,4336
0.00,4383
0.00,4430
0.00,4492
0.00,4539
0.00,4586
0.00,4633
0.00,4680
0.00,4742
0.00,4773
0.00,4820
0.00,4898
0.00,4929
0.00,4992
0.00,5038
0.00,5085
0.00,5132
0.00,5179
0.00,5226
0.00,5288
0.00,5335
0.00,5382
0.00,5428
0.00,5491
0.00,5522
0.00,5569
0.01,5631
0.01,5678
0.01,5740
0.01,5787
0.01,5834
0.01,5881
0.01,5928
0.00,5974
0.00,6037
0.00,6084
0.00,6130
0.00,6177
0.01,6224
0.01,6271
0.02,6318
0.02,6380
0.03,6442
0.04,6489
0.05,6536
0.06,6583
0.08,6630
0.10,6676
0.13,6723
0.17,6770
0.22,6832
0.27,6879
0.35,6942
0.44,6973
0.56,7020
0.72,7082
0.91,7129
1.18,7176
1.51,7238
1.87,7285
2.29,7332
2.73,7378
3.22,7425
3.73,7472
4.29,7519
4.85,7581
5.45,7628
6.11,7690
6.77,7722
7.42,7768
8.12,7831
8.85,7878
9.59,7909
10.34,7987
11.11,8034
11.90,8080
12.74,8127
13.55,8174
14.38,8221
15.18,8268
15.28,8314
15.05,8392
14.87,8424
14.14,8470
12.87,8517
11.63,8580
10.47,8626
9.35,8658
8.31,8720
7.34,8782
6.44,8829
5.60,8876
4.81,8923
4.10,8970
3.45,9016
2.87,9063
2.36,9141
1.91,9172
1.52,9219
1.19,9282
0.90,9328
0.67,9375
0.48,9422
0.34,9469
0.25,9531
0.18,9578
0.13,9625
0.10,9672
0.07,9718
0.04,9765
0.02,9812
0.01,9859
0.00,9921
0.01,9968
0.02,10030
0.00,10077
0.02,10108
0.06,10171
0.12,10218
0.18,10264
0.25,10327
0.34,10374
0.48,10420
0.68,10467
0.93,10514
1.26,10561
1.65,10608
2.09,10670
2.58,10732
3.09,10779
3.65,10826
4.23,10857
4.83,10920
5.49,10966
6.16,11013
6.85,11076
7.56,11122
8.32,11169
9.12,11216
9.93,11263
10.74,11310
11.59,11372
12.46,11419
13.33,11481
14.22,11528
15.09,11575
15.30,11622
15.09,11668
14.91,11715
14.21,11762
12.90,11809
11.61,11871
10.42,11918
9.31,11965
8.25,12012
7.28,12058
6.36,12121
5.51,12168
4.71,12230
4.00,12277
3.34,12308
2.77,12370
2.25,12417
1.78,12464
1.39,12511
1.06,12558
0.78,12620
0.57,12682
0.38,12714
0.26,12760
0.18,12807
0.12,12870
0.08,12901
0.05,12948
0.02,13026
0.01,13072
0.02,13119
0.00,13166
0.01,13213
0.04,13260
0.11,13306
0.19,13353
0.28,13416
0.43,13462
0.64,13509
0.92,13572
1.27,13618
1.69,13650
2.16,13712
2.69,13774
3.26,13821
3.83,13868
4.46,13915
