T
0.00,0
0.00,31
0.00,109
0.00,156
0.00,187
0.00,250
0.00,297
0.00,343
0.00,390
0.00,453
0.00,499
0.00,546
0.00,593
0.00,640
0.00,687
0.00,749
0.00,780
0.00,858
0.00,889
0.00,936
0.00,999
0.00,1045
0.00,1092
0.00,1139
0.00,1186
0.00,1248
0.00,1295
0.00,1342
0.00,1389
0.00,1451
0.00,1482
0.00,1529
0.00,1591
0.00,1638
0.00,1701
0.00,1747
0.00,1794
0.00,1841
0.00,1888
0.00,1935
0.00,1997
0.00,2044
0.00,2091
0.00,2137
0.00,2200
0.01,2231
0.01,2278
0.01,2340
0.01,2387
0.00,2449
0.00,2496
0.00,2543
0.00,2590
0.01,2637
0.01,2683
0.02,2730
0.02,2793
0.02,2839
0.03,2886
0.03,2949
0.04,2980
0.04,3027
0.05,3089
0.06,3136
0.06,3198
0.07,3245
0.07,3292
0.08,3339
0.09,3385
0.10,3432
0.10,3479
0.12,3541
0.13,3588
0.14,3651
0.16,3682
0.18,3729
0.20,3791
0.23,3838
0.25,3885
0.28,3947
0.31,3994
0.35,4041
0.39,4087
0.45,4134
0.51,4181
0.57,4228
0.65,4275
0.73,4337
0.81,4399
0.92,4431
1.02,4477
1.14,4540
1.27,4587
1.41,4633
1.58,4680
1.76,4743
1.94,4789
2.16,4836
2.38,4883
2.63,4930
2.86,4977
3.15,5023
3.42,5101
3.74,5148
4.05,5179
4.36,5226
4.71,5289
5.05,5335
5.39,5367
5.75,5429
6.11,5491
6.48,5538
6.86,5585
7.24,5632
7.62,5679
8.03,5741
8.42,5772
8.81,5819
9.23,5881
9.65,5928
10.06,5991
10.51,6037
10.93,6084
11.38,6131
11.84,6178
12.27,6225
12.76,6287
13.24,6334
13.70,6381
14.14,6427
14.58,6474
14.99,6521
15.21,6568
15.03,6630
14.87,6677
14.74,6739
14.63,6786
14.53,6833
14.39,6880
13.94,6927
13.16,6973
12.30,7036
11.46,7083
10.68,7129
9.91,7176
9.19,7223
8.49,7270
7.82,7317
7.18,7379
6.56,7441
6.00,7488
5.45,7535
4.95,7566
4.47,7629
4.01,7675
3.62,7722
3.24,7769
2.86,7831
2.55,7878
2.24,7941
1.96,7972
1.72,8019
1.47,8081
1.27,8128
1.10,8190
0.94,8237
0.79,8284
0.68,8331
0.57,8377
0.49,8424
0.41,8471
0.34,8518
0.28,8580
0.25,8627
0.20,8674
0.17,8721
0.14,8767
0.11,8830
0.09,8877
0.07,8908
0.06,8986
0.04,9033
0.03,9079
0.02,9126
0.01,9173
0.01,9220
0.02,9267
0.02,9313
0.03,9391
0.03,9423
0.04,9469
0.07,9516
0.11,9579
0.15,9625
0.20,9657
0.25,9735
0.30,9781
0.38,9828
0.46,9875
0.56,9922
0.67,9969
0.79,10016
0.94,10062
1.10,10140
1.27,10172
1.49,10218
1.73,10281
1.98,10328
2.28,10359
2.57,10421
2.87,10468
3.21,10530
3.55,10577
3.91,10624
4.31,10671
4.68,10718
5.06,10764
5.47,10811
5.88,10858
6.30,10920
6.72,10967
7.15,11030
7.59,11076
8.07,11108
8.53,11170
9.00,11217
9.50,11279
9.96,11326
10.45,11373
10.97,11420
11.46,11466
11.99,11513
12.51,11560
13.00,11607
13.52,11669
14.03,11732
14.55,11778
15.03,11825
15.05,11856
14.90,11919
14.76,11966
14.62,12012
14.23,12075
13.41,12122
12.54,12168
11.74,12215
10.94,12262
10.18,12309
9.42,12371
8.72,12418
8.04,12480
7.39,12527
6.79,12574
6.21,12621
5.65,12668
5.12,12714
4.63,12761
4.15,12824
3.69,12870
3.29,12917
2.89,12964
2.53,13011
2.22,13058
1.92,13120
1.66,13151
1.41,13229
1.21,13276
1.02,13307
0.86,13370
0.73,13416
0.62,13463
0.52,13510
0.43,13557
0.36,13619
0.29,13682
0.25,13713
0.20,13760
0.16,13806
0.13,13869
0.10,13900
0.08,13947
