T
0.00,0
0.00,47
0.00,94
0.00,125
0.00,187
0.00,234
0.00,297
0.00,343
0.00,390
0.00,437
0.00,484
0.00,531
0.00,577
0.00,640
0.00,687
0.00,749
0.00,796
0.00,827
0.00,889
0.00,936
0.00,983
0.00,1045
0.00,1092
0.00,1139
0.00,1186
0.00,1233
0.00,1279
0.00,1326
0.00,1389
0.00,1435
0.00,1498
0.00,1545
0.00,1576
0.00,1638
0.00,1685
0.00,1732
0.00,1794
0.00,1841
0.00,1888
0.00,1935
0.00,1981
0.00,2028
0.00,2075
0.00,2137
0.00,2184
0.00,2247
0.00,2293
0.00,2325
0.00,2387
0.00,2434
0.00,2481
0.00,2527
0.00,2590
0.00,2637
0.00,2683
0.01,2730
0.01,2777
0.01,2839
0.01,2886
0.01,2949
0.01,2995
0.02,3027
0.02,3089
0.02,3136
0.03,3183
0.04,3229
0.05,3276
0.06,3339
0.08,3385
0.10,3432
0.13,3479
0.16,3526
0.19,3588
0.23,3619
0.26,3666
0.31,3744
0.36,3775
0.43,3838
0.50,3885
0.59,3931
0.68,3978
0.78,4025
0.90,4072
1.03,4134
1.18,4181
1.35,4228
1.55,4275
1.77,4337
2.00,4368
2.27,4415
2.54,4493
2.81,4524
3.12,4587
3.43,4633
3.77,4680
4.11,4727
4.45,4774
4.83,4821
5.22,4883
5.62,4930
6.02,4977
6.43,5039
6.84,5086
7.27,5117
7.70,5179
8.15,5226
8.61,5289
9.08,5335
9.56,5382
10.04,5429
10.53,5476
11.01,5523
11.53,5569
12.03,5616
12.53,5679
13.06,5725
13.57,5788
14.09,5819
14.64,5866
15.11,5928
15.19,5975
15.00,6037
14.87,6084
14.75,6131
14.52,6178
13.91,6225
13.04,6271
12.22,6318
11.40,6365
10.61,6427
9.88,6474
9.13,6537
8.45,6568
7.81,6615
7.13,6677
6.53,6724
5.97,6771
5.41,6833
4.91,6880
4.43,6927
3.97,6973
3.54,7020
3.17,7067
2.80,7129
2.45,7161
2.14,7239
1.85,7285
1.61,7317
1.38,7379
1.18,7426
0.99,7473
0.81,7519
0.69,7582
0.57,7629
0.47,7675
0.38,7722
0.31,7769
0.25,7816
0.20,7878
0.16,7909
0.13,7987
0.10,8034
0.08,8065
0.06,8128
0.04,8175
0.03,8221
0.00,8268
0.00,8315
0.00,8377
0.01,8424
0.01,8471
0.02,8518
0.02,8565
0.02,8611
0.02,8658
0.04,8705
0.08,8767
0.14,8814
0.19,8877
0.26,8923
0.33,8970
0.43,9017
0.54,9064
0.67,9126
0.80,9173
0.96,9220
1.16,9267
1.36,9329
1.60,9360
1.86,9407
2.15,9469
2.45,9516
2.78,9579
3.11,9625
3.46,9672
3.83,9719
4.22,9766
4.60,9813
4.99,9859
5.39,9922
5.83,9969
6.26,10015
6.68,10078
7.15,10109
7.62,10156
8.09,10218
8.59,10265
9.08,10327
9.57,10374
10.11,10421
10.65,10468
11.20,10515
11.75,10561
12.32,10608
12.90,10671
13.47,10717
14.01,10764
14.58,10827
15.11,10858
15.13,10905
14.97,10967
14.85,11014
14.70,11076
14.31,11123
13.51,11170
12.64,11217
11.81,11263
10.95,11310
10.16,11357
9.40,11404
8.69,11466
8.03,11529
7.37,11560
6.73,11607
6.11,11669
5.54,11716
4.99,11763
4.49,11809
4.03,11872
3.60,11919
3.19,11965
2.83,12012
2.48,12059
2.15,12106
1.87,12153
1.60,12215
1.35,12277
1.15,12309
0.96,12355
0.80,12418
0.66,12465
0.54,12511
0.44,12558
0.35,12621
0.28,12667
0.22,12714
0.17,12761
0.13,12808
0.10,12855
0.06,12901
0.04,12948
0.02,13026
0.01,13057
0.00,13104
0.01,13167
0.02,13213
0.02,13245
0.03,13307
0.06,13354
0.11,13416
0.18,13463
0.25,13510
0.33,13557
0.45,13619
0.58,13650
0.72,13697
0.88,13759
1.09,13806
1.30,13869
1.56,13915
1.84,13962
2.13,14009
2.44,14056
2.77,14103
3.11,14165
3.49,14212
3.87,14259
4.26,14305
4.66,14352
5.07,14399
5.49,14446
5.94,14508
6.37,14555
6.85,14617
7.33,14664
7.79,14711
8.30,14758
8.80,14805
9.30,14851
9.84,14898
10.38,14961
10.92,15007
11.50,15054
12.03,15101
12.55,15148
13.12,15195
13.71,15257
14.29,15319
14.91,15366
15.26,15413
15.13,15444
15.00,15507
14.89,15553
14.66,15600
14.00,15647
13.08,15709
12.22,15756
11.43,15819
10.62,15850
9.85,15897
9.10,15959
8.37,16006
7.69,16037
7.06,16115
6.43,16162
5.85,16209
5.31,16255
4.77,16302
4.29,16349
3.84,16396
3.41,16443
3.01,16505
2.68,16552
2.33,16599
2.03,16645
1.75,16708
1.47,16755
1.26,16786
1.06,16864
0.87,16911
0.72,16957
0.58,17004
0.45,17051
0.36,17098
0.28,17145
0.23,17191
0.17,17269
0.13,17301
0.09,17347
0.06,17394
0.04,17457
0.02,17503
0.00,17535
0.00,17597
0.01,17659
0.02,17706
0.02,17753
0.04,17800
0.08,17847
0.15,17893
0.22,17940
0.30,17987
0.41,18049
0.54,18096
0.69,18159
0.85,18205
1.06,18237
1.29,18299
1.55,18346
1.82,18408
2.13,18455
2.42,18502
2.76,18549
3.11,18595
3.47,18642
3.83,18689
4.22,18736
4.63,18798
5.05,18845
5.51,18907
5.96,18954
6.44,18985
6.91,19048
7.39,19095
7.89,19141
8.37,19204
8.88,19251
9.39,19297
9.88,19344
10.43,19391
10.97,19438
11.51,19485
12.09,19547
12.65,19609
13.19,19656
13.80,19703
14.39,19734
14.99,19797
15.22,19843
15.07,19890
14.96,19953
14.86,19999
14.69,20046
14.14,20093
13.24,20140
12.37,20187
11.52,20249
10.72,20296
9.96,20358
9.20,20405
8.48,20436
7.81,20499
7.15,20545
6.52,20592
5.93,20639
5.38,20686
4.83,20748
4.34,20795
3.86,20842
3.43,20889
3.02,20935
2.63,20998
2.29,21029
1.97,21076
1.68,21154
1.41,21185
1.19,21247
0.98,21294
0.80,21341
0.66,21388
0.53,21435
0.42,21497
0.32,21544
0.25,21591
0.20,21637
0.14,21684
0.10,21747
0.07,21778
0.04,21825
0.02,21903
0.01,21949
0.00,21996
0.01,22043
0.02,22090
0.02,22137
0.03,22183
0.04,22230
0.04,22293
0.05,22339
0.10,22386
0.16,22449
0.25,22495
0.34,22527
0.46,22589
0.61,22636
0.77,22698
0.96,22745
1.20,22792
1.45,22839
1.74,22885
2.05,22932
2.37,22979
2.70,23026
3.09,23088
3.46,23135
3.83,23197
4.24,23229
4.65,23275
5.07,23338
5.52,23385
5.96,23447
6.45,23494
6.93,23541
7.43,23587
7.93,23634
8.44,23681
8.93,23728
9.46,23775
9.99,23837
10.53,23899
11.09,23946
11.67,23977
12.23,24024
12.80,24087
13.38,24133
13.97,24180
14.58,24243
15.11,24289
15.24,24336
15.09,24383
14.99,24430
14.91,24477
14.84,24539
14.78,24570
14.70,24648
14.48,24695
13.81,24726
12.93,24789
12.08,24835
11.24,24882
10.42,24929
9.66,24991
